eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
201508090093,2015,8,9,,0,,92,India,6,South Asia,Jammu and Kashmir,Tangdhar,34.398168,73.861172,1.0,0,,"08/09/2015: Assailants attacked a military patrol in Tangdhar sector, Jammu and Kashmir state, India. One soldier was killed after being held hostage by the assailants and two others were injured in the attack. No group claimed responsibility for the incident.",1,1,0,1,1.0,Insurgency/Guerilla Action,0.0,1,0,5,Hostage Taking (Barricade Incident),2.0,Armed Assault,,,4,Military,29.0,Military Unit/Patrol/Convoy,Indian Army,Patrol,92.0,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,1.0,0.0,0.0,2.0,0.0,0.0,0,,,,,1.0,1.0,0.0,-99.0,,,,0.0,,,,,,4.0,Hostage(s) killed (not during rescue attempt),0.0,"Casualty numbers for this incident conflict across sources. Following GTD protocol, the lowest reliable estimates are reported here.","""Jawan killed, four commandos hurt in J&K encounter,"" Mumbai Mirror, August 10, 2015.","""Soldier killed, 2 jawans injured, Army resumes operation against militants,"" United News of India, August 9, 2015.",,START Primary Collection,-9,-9,0,-9,
201508090101,2015,8,9,,0,,92,India,6,South Asia,Jharkhand,Unknown,24.113232,84.195341,4.0,0,The incident occurred in either Latehar or Palamu district,"08/09/2015: Security forces discovered and defused 250 explosive devices in Jharkhand state, India. No group claimed responsibility for the incident; however, sources attributed the attempted attack to Maoists.",1,1,1,0,,,0.0,0,0,3,Bombing/Explosion,,,,,3,Police,23.0,Police Patrol (including vehicles and convoys),Indian Police Service (IPS),Patrol,92.0,India,,,,,,,,,,,,,,,,,Maoists,,,,,,"The specific motive is unknown; however, sources posited that Maoists planted the explosive devices in retaliation for the deaths of 12 suspected Maoists in June 2015.",0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,17.0,Other Explosive Type,,,,,,,,,,,,,"Two hundred fifty explosive devices concealed underneath the road, under bridges, and near culverts were used in the attack.",0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""400 IEDs found in Latehar, Palamu,"" Times of India, August 10, 2015.","""GNLA militants ambush Police convoy in Meghalaya,"" South Asian Terrorism Portal, August 10, 2015.",,START Primary Collection,-9,-9,0,-9,
201508100125,2015,8,10,,0,,92,India,6,South Asia,Bihar,Luchitand,24.781468,84.986409,1.0,0,,"08/10/2015: Security forces discovered and defused three explosive devices in Luchitand village, Bihar state, India. No group claimed responsibility; however, sources attributed the attempted attack to Maoists.",1,1,1,0,,,0.0,0,0,3,Bombing/Explosion,,,,,20,Unknown,,,Unknown,Unknown,92.0,India,,,,,,,,,,,,,,,,,Maoists,,,,,,"The specific motive is unknown; however, sources noted that Prime Minister Narendra Modi was visiting Gaya district a day prior to the incident.",0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,One 25-kilogram explosive device and two 20-kilogram explosive devices were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Three high intensity IEDs recovered in Gaya district,"" Indian Express, August 10, 2015.",,,START Primary Collection,-9,-9,0,-9,
201508110066,2015,8,11,,0,,92,India,6,South Asia,Jharkhand,East Singhbhum district,22.488931,86.512721,3.0,0,,"08/11/2015: Police discovered and defused an explosive device in East Singhbhum district, Jharkhand state, India. No group claimed responsibility for the incident; however, sources attributed the attempted attack to Maoists.",1,1,1,0,,,0.0,0,0,3,Bombing/Explosion,,,,,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Indian Armed Forces,Soldiers,92.0,India,,,,,,,,,,,,,,,,,Maoists,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,17.0,Other Explosive Type,,,,,,,,,,,,,A 20-kilogram explosive device in an LPG cylinder and buried under a road was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""POWERFUL LAND MINE DETECTED AND DEFUSED IN GHATSILA,"" Hindustan Times, August 12, 2015.","""20 kg cyclinder bomb recovered in East Singhbhum,"" UNI (United News of India), August 11, 2015.","""Police foil Maoist attack on security forces in Jharkhand,"" NewsR.in, August 12, 2015.",START Primary Collection,-9,-9,0,-9,
201508110093,2015,8,11,,0,,92,India,6,South Asia,Chhattisgarh,Orcha,19.455967,81.238101,2.0,0,,"08/11/2015: Assailants set fire to five construction vehicles in Orcha town, Chhattisgarh state, India. No casualties were reported in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Maoists.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,12.0,Construction,Unknown,Construction Vehicles,92.0,India,,,,,,,,,,,,,,,,,Maoists,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,Five vehicles were damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Suspected CPI-M militants set fire to five construction vehicles in India's Chhattisgarh,"" Jane's Terrorism Watch Report, August 13, 2015.",,,START Primary Collection,-9,-9,0,-9,
201508110106,2015,8,11,,0,,92,India,6,South Asia,Jammu and Kashmir,Kalakote,33.216956,74.418559,1.0,0,,"08/11/2015: Assailants abducted Sanjay Kumar in Kalakote area, Jammu and Kashmir state, India. Kunar, a laborer, was released on the same day. No group claimed responsibility for the incident.",1,1,1,0,,,0.0,1,0,6,Hostage Taking (Kidnapping),,,,,14,Private Citizens & Property,77.0,Laborer (General)/Occupation Identified,Unknown,Coal Miner: Sanjay Kumar,92.0,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,1.0,1.0,0.0,-99.0,,,,0.0,,,,,,2.0,Hostage(s) released by perpetrators,1.0,,"""Jammu & Kashmir: Man 'abducted' by terrorists returns on his own,"" Indian Express, August 11, 2015.","""Police launch search ops in Rajouri after man goes missing,"" Sify, August 11, 2015.",,START Primary Collection,-9,-9,0,-9,
201508110110,2015,8,11,,0,,92,India,6,South Asia,Jharkhand,Khaparmanda-Hoiyo,23.958491,84.428946,1.0,0,The incident occurred on the Panki-Balumatch road,"08/11/2015: Approximately 300 explosive devices were discovered and defused on Panki-Balumatch road in Khaparmanda-Hoiyo village, Jharkhand state, India. No group claimed responsibility for the incident; however, sources attributed the attempted attack to the Communist Party of India - Maoist (CPI-Maoist).",1,1,1,0,,,0.0,0,0,3,Bombing/Explosion,,,,,3,Police,25.0,Police Security Forces/Officers,Indian Police Service (IPS),Officers,92.0,India,,,,,,,,,,,,,,,,,Communist Party of India - Maoist (CPI-Maoist),,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Three hundred explosive devices were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Police recover IEDs, explosive material from Palamu, Ranchi,"" Hindustan Times, August 12, 2015.",,,START Primary Collection,0,0,0,0,
201508120033,2015,8,12,,0,,92,India,6,South Asia,Jammu and Kashmir,Imam Sahib,33.743894,74.910742,1.0,0,,"08/12/2015: Assailants opened fire on a vehicle carrying military personnel in Imam Sahib village, Jammu and Kashmir state, India. At least one soldier was injured in the attack. Hizbul Mujahideen (HM) claimed responsibility for the incident.",1,1,0,1,1.0,Insurgency/Guerilla Action,0.0,1,0,2,Armed Assault,,,,,4,Military,29.0,Military Unit/Patrol/Convoy,Indian Army,Patrol,92.0,India,,,,,,,,,,,,,,,,,Hizbul Mujahideen (HM),,,,,,,0.0,,,0,-99.0,0.0,1.0,2.0,Call (post-incident),,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A vehicle was damaged in this attack.,0.0,,,,,,,,,,,,,,,,"Casualty numbers for this incident conflict across sources. Following GTD protocol, the lowest reliable estimates are reported here.","""Jammu and Kashmir: 5 security men injured in grenade attack in Srinagar; Army jawan injured in Shopian,"" DNA India, August 12, 2015.","""Trooper wounded in militant attack in Indian-controlled Kashmir,"" Xinhua General News Service, August 12, 2015.","""Army search party came under militant attack in SK,"" 5 Dariya News - English, August 12, 2015.",START Primary Collection,1,1,0,1,
201508120034,2015,8,12,,0,,92,India,6,South Asia,Jammu and Kashmir,Srinagar,34.083739,74.789903,1.0,0,The incident occurred in the Khanyar area of the city.,"08/12/2015: Assailants threw a grenade at a Central Armed Police Force (CAPF) and Jammu and Kashmir Police joint patrol in Khanyar, Srinagar city, Jammu and Kashmir state, India. Four police personnel were injured in the blast. Tehrik al-Mojahedin claimed responsibility and stated that the attack was carried out in retaliation for police operations.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,3,Police,23.0,Police Patrol (including vehicles and convoys),Central Armed Police Force (CAPF); Jammu and Kashmir Police,Patrol,92.0,India,,,,,,,,,,,,,,,,,Tehrik al-Mojahedin,,,,,,Tehrik al-Mojahedin claimed responsibility for the incident and stated that the attack was carried out in retaliation for police operations.,0.0,,,0,-99.0,0.0,1.0,4.0,E-mail,,,,,,,,6,Explosives,7.0,Grenade,,,,,,,,,,,,,,0.0,0.0,0.0,4.0,0.0,0.0,-9,,,,It is unknown if any property was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Jammu and Kashmir: 5 security men injured in grenade attack in Srinagar; Army jawan injured in Shopian,"" DNA India, August 12, 2015.","""Four Security Personnel Injured in Grenade Attack,"" Outlook India, August 12, 2015.","""Four security personnel injured in Srinagar grenade attack,"" Daily Excelsior.com, August 12, 2015.",START Primary Collection,0,0,0,0,
201508120035,2015,8,12,,0,,92,India,6,South Asia,Jammu and Kashmir,Anantnag district,33.710274,75.24153,3.0,0,,"08/12/2015: Assailants threw a grenade at a police station in Anantnag district, Jammu and Kashmir state, India. Three police officers were injured in the attack. No group claimed responsibility for the incident.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,3,Police,22.0,"Police Building (headquarters, station, school)",Indian Police Service (IPS),Police Station,92.0,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,7.0,Grenade,,,,,,,,,,,,,,0.0,0.0,0.0,3.0,0.0,0.0,-9,,,,It is unknown if any property was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Three policemen injured in grenade attack in south Kashmir,"" UNI (United News of India), August 12, 2015.",,,START Primary Collection,-9,-9,0,-9,
201508120102,2015,8,12,,0,,92,India,6,South Asia,Jharkhand,Jamgai,23.325724,84.869926,1.0,0,,"08/12/2015: Thirty assailants attacked an under-construction school in Jamgai, Jharkhand state, India. There were no reported casualties, although several pieces of construction equipment were set on fire during the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the People's Liberation Front of India.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,12.0,Construction,Unknown,Equipment,92.0,India,,,,,,,,,,,,,,,,,People's Liberation Front of India,,,,,,"The specific motive is unknown; however, sources posited that the attack was related to an extortion demand.",0.0,,,0,30.0,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,8.0,Incendiary,18.0,Arson/Fire,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,Construction equipment (a mixer and two generators sets) was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Armed PLFI men attack school construction site,"" The Times of India (TOI), August 13, 2015.","""PLFI attack on model cradle,"" Calcutta Telegraph, August 12, 2015.",,START Primary Collection,0,0,0,0,
201508130028,2015,8,13,,0,,92,India,6,South Asia,Jammu and Kashmir,Shopian district,33.718375,74.83593,3.0,0,The incident occurred at the at the Jamia Trenz mosque,"08/13/2015: A grenade detonated at the Jamia Trenz mosque in Shopian district, Jammu and Kashmir state, India. At least 10 people were injured in the blast. No group claimed responsibility for the incident.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,15,Religious Figures/Institutions,86.0,Place of Worship,Jamia Trenz Mosque,Mosque,92.0,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,7.0,Grenade,,,,,,,,,,,,,A grenade concealed under a metallic tumbler was used in the attack.,0.0,0.0,0.0,10.0,0.0,0.0,-9,,,,It is unknown if any property was damaged in this attack.,0.0,,,,,,,,,,,,,,,,"Casualty numbers for this incident conflict across sources. Following GTD protocol, the majority reliable estimates are reported here.","""Grenade attack on J&K mosque, 10 injured,"" Mumbai Mirror, August 13, 2015.","""11 injured in Shopian explosion,"" Kashmir Monitor (India), August 13, 2015.","""Bomb blast injures 10 in Kashmir mosque,"" Qatar Peninsula, August 13, 2015.",START Primary Collection,-9,-9,0,-9,
201508130029,2015,8,13,,0,,92,India,6,South Asia,Assam,Rabhapara,26.812512,92.693547,1.0,0,The incident occurred on the Guwahati-Kokrajhar railway track,"08/13/2015: Assailants attempted to plant an explosive device on the Guwahati-Kokrajhar railway track in Rabhapara village, Assam state, India. An assailant was killed in the ensuing clash after security forces responded. No group claimed responsibility for the incident; however, sources attributed the attempted attack to the Kamtapur Liberation Organization (KLO).",1,1,1,0,,,0.0,0,0,3,Bombing/Explosion,2.0,Armed Assault,,,19,Transportation,100.0,Train/Train Tracks/Trolley,Indian Railways,Railway Tracks,92.0,India,,,,,,,,,,,,,,,,,Kamtapur Liberation Organization (KLO),,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,7.0,Grenade,6.0,Explosives,16.0,Unknown Explosive Type,5.0,Firearms,3.0,Handgun,,,,,"Two hand grenades, a seven-kilogram explosive device with a detonator, and a 7.65 mm pistol were used in the attack.",1.0,0.0,1.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Terror bid foiled in Assam's Kokrajhar; 7-kg IED recovered,"" Samaylive, August 14, 2015.","""Terror bid on Assam rail track foiled by Army: Reports,"" IBNS, August 14, 2015.","""Attempt to blow up rail track foiled in Assam, KLO militant killed,"" Chandigarh Tribune, August 14, 2015.",START Primary Collection,0,0,0,0,
201508130090,2015,8,13,"August 13, 2015",0,,92,India,6,South Asia,Andhra Pradesh,Visakhapatnam,17.696584,83.24478,1.0,0,,"08/13/2015: Assailants attacked a mining employee's residence in Visakhapatnam city, Andhra Pradesh, India. No casualties were reported in the attack. This was one of four related attacks in the area on this day. No group claimed responsibility for the incidents; however, sources attributed the attacks to Maoists.",1,1,1,0,,,1.0,1,0,3,Bombing/Explosion,,,,,1,Business,10.0,Mining,Andhra Pradesh Mineral Development Corporation (APMDC),House of Employee,92.0,India,,,,,,,,,,,,,,,,,Maoists,,,,,,"The specific motive is unknown; however, sources noted that Maoists are critical of mining operations.",0.0,,,0,301.0,0.0,0.0,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A house was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Maoists Blast Houses of Four APMDC Employees,"" New Indian Express, August 13, 2015.",,,START Primary Collection,-9,-9,0,-9,"201508130090, 201508130091, 201508130092, 201508130093"
201508130091,2015,8,13,"August 13, 2015",0,,92,India,6,South Asia,Andhra Pradesh,Visakhapatnam,17.696584,83.24478,1.0,0,,"08/13/2015: Assailants attacked a mining employee's residence in Visakhapatnam city, Andhra Pradesh, India. No casualties were reported in the attack. This was one of four related attacks in the area on this day. No group claimed responsibility for the incidents; however, sources attributed the attacks to Maoists.",1,1,1,0,,,1.0,1,0,3,Bombing/Explosion,,,,,1,Business,10.0,Mining,Andhra Pradesh Mineral Development Corporation (APMDC),House of Employee,92.0,India,,,,,,,,,,,,,,,,,Maoists,,,,,,"The specific motive is unknown; however, sources noted that Maoists are critical of mining operations.",0.0,,,0,301.0,0.0,0.0,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A house was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Maoists Blast Houses of Four APMDC Employees,"" New Indian Express, August 13, 2015.",,,START Primary Collection,-9,-9,0,-9,"201508130090, 201508130091, 201508130092, 201508130093"
201508130092,2015,8,13,"August 13, 2015",0,,92,India,6,South Asia,Andhra Pradesh,Visakhapatnam,17.696584,83.24478,1.0,0,,"08/13/2015: Assailants attacked a mining employee's residence in Visakhapatnam city, Andhra Pradesh, India. No casualties were reported in the attack. This was one of four related attacks in the area on this day. No group claimed responsibility for the incidents; however, sources attributed the attacks to Maoists.",1,1,1,0,,,1.0,1,0,3,Bombing/Explosion,,,,,1,Business,10.0,Mining,Andhra Pradesh Mineral Development Corporation (APMDC),House of Employee,92.0,India,,,,,,,,,,,,,,,,,Maoists,,,,,,"The specific motive is unknown; however, sources noted that Maoists are critical of mining operations.",0.0,,,0,301.0,0.0,0.0,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A house was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Maoists Blast Houses of Four APMDC Employees,"" New Indian Express, August 13, 2015.",,,START Primary Collection,-9,-9,0,-9,"201508130090, 201508130091, 201508130092, 201508130093"
201508130093,2015,8,13,"August 13, 2015",0,,92,India,6,South Asia,Andhra Pradesh,Visakhapatnam,17.696584,83.24478,1.0,0,,"08/13/2015: Assailants attacked a mining employee's residence in Visakhapatnam city, Andhra Pradesh, India. No casualties were reported in the attack. This was one of four related attacks in the area on this day. No group claimed responsibility for the incidents; however, sources attributed the attacks to Maoists.",1,1,1,0,,,1.0,1,0,3,Bombing/Explosion,,,,,1,Business,10.0,Mining,Andhra Pradesh Mineral Development Corporation (APMDC),House of Employee,92.0,India,,,,,,,,,,,,,,,,,Maoists,,,,,,"The specific motive is unknown; however, sources noted that Maoists are critical of mining operations.",0.0,,,0,301.0,0.0,0.0,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A house was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Maoists Blast Houses of Four APMDC Employees,"" New Indian Express, August 13, 2015.",,,START Primary Collection,-9,-9,0,-9,"201508130090, 201508130091, 201508130092, 201508130093"
201508130096,2015,8,13,,0,,92,India,6,South Asia,Punjab,Mullanpur Garibdass,30.809273,76.748463,1.0,0,,"08/13/2015: Assailants attacked two police officers on a motorcycle patrol in near the Punjab IAS-PCS Housing Complex in Mullanpur Garibdass village, Punjab state, India. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0,,,0.0,1,0,9,Unknown,,,,,3,Police,23.0,Police Patrol (including vehicles and convoys),Indian Police Service (IPS),Patrol,92.0,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,3.0,0.0,0.0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,"An unknown number of police weapons, a mobile set, and motorcycles were stolen in this attack.",0.0,,,,,,,,,,,,,,,,The victims included Constables Dharam Pal Singh and Inderpreet Singh.,"""8/14/2015: HT CHANDIGARH: Policemen attacked, pistol, bike snatched,"" Hindustan Times, August 14, 2015.",,,START Primary Collection,-9,-9,0,-9,
201508130098,2015,8,13,,0,,92,India,6,South Asia,Chhattisgarh,Gudaskal,18.860831,80.721442,2.0,1,,"08/13/2015: Assailants attacked Sukhdev Negi at his residence in Gudaskal village, Chhattisgarh state, India. Negi, a village sarpanch, was killed in the attack. This was one of three related attacks in the area on this date. No group claimed responsibility for the incident; however, sources attributed the attack to Maoists.",1,1,1,0,,,1.0,1,0,1,Assassination,,,,,2,Government (General),15.0,Politician or Political Party Movement/Meeting/Rally,Government of Gudsakal,Village Head: Sukhdev Negi,92.0,India,,,,,,,,,,,,,,,,,Maoists,,,,,,"The specific motive is unknown; however, sources posited that Maoists believed that Sukhdev Negi was a police informant.",0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,9,Melee,23.0,Knife or Other Sharp Object,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,1.0,1.0,0.0,1.0,,,,0.0,,,,,,4.0,Hostage(s) killed (not during rescue attempt),0.0,,"""Naxals kill sarpanch, his deputy for being police informers,"" The Freepress Journal, August 13, 2015.","""Naxals kill 2 people's representatives, hurt another in Chhattisgarh,"" Newshence.com, August 13, 2015.",,START Primary Collection,-9,-9,0,-9,"201508130098, 201508130099, 201508130100"
201508130099,2015,8,13,,0,,92,India,6,South Asia,Chhattisgarh,Bhatpal,19.186766,81.923593,1.0,0,,"08/13/2015: Assailants attacked Asharam Modiyami at his residence in Bhatpal village, Bijapur district, Chhattisgarh state, India. Modiyami, a village deputy sarpanch, was killed in the attack. This was one of three related attacks in the area on this date. No group claimed responsibility for the incident; however, sources attributed the attack to Maoists.",1,1,1,0,,,1.0,1,0,1,Assassination,,,,,2,Government (General),15.0,Politician or Political Party Movement/Meeting/Rally,Government of Ghatwada,Deputy Village Head: Asharam Modiyami,92.0,India,,,,,,,,,,,,,,,,,Maoists,,,,,,"The specific motive is unknown; however, sources posited that Maoists believed that Asharam Modiyami was a police informant.",0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,9,Melee,23.0,Knife or Other Sharp Object,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,1.0,1.0,0.0,1.0,,,,0.0,,,,,,4.0,Hostage(s) killed (not during rescue attempt),0.0,,"""Naxals kill sarpanch, his deputy for being police informers,"" The Freepress Journal, August 13, 2015.","""Naxals kill 2 people's representatives, hurt another in Chhattisgarh,"" Newshence.com, August 13, 2015.",,START Primary Collection,-9,-9,0,-9,"201508130098, 201508130099, 201508130100"
201508130100,2015,8,13,,0,,92,India,6,South Asia,Chhattisgarh,Chikagaon,18.875916,80.709835,2.0,0,,"08/13/2015: Assailants attacked Kirsuram at his residence in Chikagaon village, Bijapur district, Chhattisgarh state, India. Kirsuram, a village sarpanch, was injured in the attack. This was one of three related attacks in the area on this date. No group claimed responsibility for the incident; however, sources attributed the attack to Maoists.",1,1,1,0,,,1.0,0,0,1,Assassination,,,,,2,Government (General),15.0,Politician or Political Party Movement/Meeting/Rally,Government of Chikagaon,Village Head: Kirsuram,92.0,India,,,,,,,,,,,,,,,,,Maoists,,,,,,"The specific motive is unknown; however, sources posited that Maoists believed that Kirsuram was a police informant.",0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,9,Melee,23.0,Knife or Other Sharp Object,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Naxals kill sarpanch, his deputy for being police informers,"" The Freepress Journal, August 13, 2015.","""Naxals kill 2 people's representatives, hurt another in Chhattisgarh,"" Newshence.com, August 13, 2015.",,START Primary Collection,-9,-9,0,-9,"201508130098, 201508130099, 201508130100"
201508140165,2015,8,14,,0,,92,India,6,South Asia,Uttar Pradesh,Unknown,26.846709,80.946159,4.0,0,,"08/14/2015: Assailants beat and killed Sanjay Pathak, a local journalist, in Uttar Pradesh state, India. No group claimed responsibility for the incident.",1,1,1,0,,,0.0,1,0,1,Assassination,,,,,10,Journalists & Media,53.0,Newspaper Journalist/Staff/Facility,Unknown,Journalist: Sanjay Pathak,92.0,India,,,,,,,,,,,,,,,,,Unknown,,,,,,"The specific motive is unknown; however, sources posited that Sanjay Pathak may have been targeted as a part of a larger trend of violence against journalists in India.",0.0,,,0,2.0,0.0,0.0,,,,,,,,,,9,Melee,27.0,Unknown Weapon Type,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Journalist shot dead in UP, third incident in four months,"" India Today, October 4, 2015.","""IFJ & IJU demand action as fourth journalist killed in three months in India,"" International Federation of Journalists, August 17, 2015.",,START Primary Collection,-9,-9,0,-9,
201508150059,2015,8,15,,1,2015-08-16,92,India,6,South Asia,Odisha,Telarai,18.056315,81.76225,1.0,1,,"08/15/2015: Assailants abducted a civilian identified as Gurumurti Madhi from his residence near Telarai village, Odisha state, India. The assailants killed Madhi on August 16, 2015. The Communist Party of India - Maoist (CPI-Maoist) claimed responsibility for the incident and stated that Madhi was targeted because the group believed he was a police informant.",1,1,1,0,,,0.0,1,0,6,Hostage Taking (Kidnapping),,,,,14,Private Citizens & Property,113.0,Alleged Informant,Not Applicable,Suspected Informant: Gurumurti Madhi,92.0,India,,,,,,,,,,,,,,,,,Communist Party of India - Maoist (CPI-Maoist),,,,,,The Communist Party of India - Maoist (CPI-Maoist) claimed responsibility for the incident and stated that Gurumurti Madhi was targeted because the group believed he was a police informant.,0.0,,,0,15.0,0.0,1.0,5.0,Note left at scene,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,1.0,1.0,0.0,,1.0,,,0.0,,,,,,4.0,Hostage(s) killed (not during rescue attempt),0.0,,"""Body of tribal found; allegedly killed by Maoists,"" The Hindu, August 18, 2015.","""Maoists Gun down Tribal,"" New Indian Express, August 17, 2015.","""Maoists gun down tribal in Odisha,"" The Statesman, August 17, 2015.",START Primary Collection,0,0,0,0,
